"DownloadUrl","FilePath","FileName","MD5-Hash","IsValidXml","ZefaniaXmlSchemaVersion","ZefaniaBibleName","ZefaniaBibleFreeToEditLicenseType","ZefaniaBibleStatus","ZefaniaBibleVersion","ZefaniaBibleRevision","ZefaniaBibleType","ZefaniaBibleInfoTitle","ZefaniaBibleInfoIdentifier","ZefaniaBibleInfoCoverage","ZefaniaBibleInfoCreator","ZefaniaBibleInfoDate","ZefaniaBibleInfoDescription","ZefaniaBibleInfoFormat","ZefaniaBibleInfoLanguage","ZefaniaBibleInfoPublisher","ZefaniaBibleInfoRights","ZefaniaBibleInfoSources","ZefaniaBibleInfoSubject","ZefaniaBibleInfoType","BibleReJewishedLevel","Warnings"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/FRE/La%20Bible%20Ostervald%201877/SF_2013-04-19_FRE_BO1877_(OSTERVALD%201877).xml",".\FRE\La Bible Ostervald 1877\SF_2013-04-19_FRE_BO1877_(OSTERVALD 1877).xml","SF_2013-04-19_FRE_BO1877_(OSTERVALD 1877).xml","26310A066E08E8ED08F25C82EF9D5CCB","HasErrors","zef2005.xsd","Ostervald 1877","PublicDomainByExpiredCopyrightProtection","v","3.0.0.9.1","0","x-bible","Ostervald 1877","BO1877","provide the bible to the nations of the world","VplToZefaniaXML.ps1","2013-04-19","La Bible Ostervald a été une référence et largement utilisée pendant 150 ans, jusqu’à la fin du 19ème siècle. Mais elle reprit de la popularité vers la fin du 20ème siècle avec l’édition 1996. Toutefois cette dernière manque de précision et de fidélité au Texte Original du Nouveau Testament ou Texte Reçu, c’est pourquoi nous avons trouvé bon de mettre enligne ici l’édition 1877 original de la Bible Ostervald afin de donner aux fidèles un outil de comparaison grandement nécessaire. Vous allez trouver que l’édition 1877 de l’Ostervald est vastement supérieure à l’édition 1996, et si vous devez absolument utiliser l’Ostervald pour vos études nous vous conseillons fortement celle de 1877.","Zefania XML Bible Markup Language","FRE","Fehlt","",,"bible","text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book number 10 identified as duplicate for book index 9
Book number 40 identified as duplicate for book index 39
Book name not available for book index 0
Book name not availab..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/FRE/Sainte%20Bible%20Fillion/SF_2010-05-15_FRE_FILL_(LA%20BIBLE%20FILLION%20DE%20LOUIS%20CLAUDE%20FILLION).xml",".\FRE\Sainte Bible Fillion\SF_2010-05-15_FRE_FILL_(LA BIBLE FILLION DE LOUIS CLAUDE FILLION).xml","SF_2010-05-15_FRE_FILL_(LA BIBLE FILLION DE LOUIS CLAUDE FILLION).xml","8FB31DF858E7629B17FBF05772F9588A","HasErrors","zef2005.xsd","La Bible Fillion de Louis Claude Fillion","None","v","2.0.1.22","0","x-bible","La Bible Fillion de Louis Claude Fillion","FILL","provide the bible to the world","Universal Bible API - http://bibleworkplace.sourceforge.net/ubapidoc/","2010-05-15","Louis-Claude Fillion (25 juin 1843 à Saint-Bonnet-de-Joux dans le département de Saône-et-Loire en France - 12 octobre 1927  à Issy en France) était un professeur d'Écriture sainte et d'hébreu  et un exégète français. Ordonné prêtre en 1867, admis dans la Compagnie de Saint-Sulpice, il fut professeur d'Écriture sainte et d'hébreu au grand séminaire de Reims de 1871 à 1874, et au grand séminaire de Lyon, de 1874 à 1893. Au mois d'octobre 1893, il fut nommé à l'Institut catholique de Paris où il occupa la chaire d'exégèse et d'Écriture sainte. Dix ans plus tard, il fut nommé membre de la Commission biblique pontificale.D'une vaste érudition, très au courant des travaux modernes, il a écrit de nombreux livres d'exégèse qui le rattachent à une école de pensée plutôt modérée.L'abbé Fillion mourut à Issy le 12 octobre 1927.","Zefania XML Bible Markup Language","FRE","FREE BIBLE SOFTWARE GROUP","",,"holy bible","bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GAE/Gaelic%20Gospel%20of%20Mark/SF_2009-01-20_GAE_GAES_(GAELIC%20GOSPEL%20OF%20MARK).xml",".\GAE\Gaelic Gospel of Mark\SF_2009-01-20_GAE_GAES_(GAELIC GOSPEL OF MARK).xml","SF_2009-01-20_GAE_GAES_(GAELIC GOSPEL OF MARK).xml","407562CAA3CF0DC31B03A8AD4B568A8D","HasErrors","zef2005.xsd","Gaelic Gospel of Mark","None","v","2.0.1.18","0","x-bible","Gaelic Gospel of Mark","GAES","provide the bible to the world","","2009-01-20","
     Gaelic Gospel of Mark (Scots Gaelic)
     The Gospel of Mark in Gaelic is largely based on the Gospel of Mark in Ewen MacEachan's New Testament. The New Testament was produced in 1875 from a manuscript left by Father MacEachan. Archaic language has been replaced by modern words and idioms.
     We found the Gospel of Mark in Gaelic at: http://dialspace.dial.pipex.com/town/avenue/pa44/mkg1.htm 
    ","Zefania XML Bible Markup Language","GAE","Free Bible Software Group","",,"The holy Bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Abraham%20Meister%20NT/SF_2009-01-20_GER_AMNT_(ABRAHAM%20MEISTER%20NT).xml",".\GER\Abraham Meister NT\SF_2009-01-20_GER_AMNT_(ABRAHAM MEISTER NT).xml","SF_2009-01-20_GER_AMNT_(ABRAHAM MEISTER NT).xml","1802F21074AD06889BA4B920A25E1A7A","HasErrors","zef2005.xsd","Abraham Meister NT","None","v","2.0.1.18","1","x-bible","Abraham Meister NT","AMNT","","","2009-01-20","Abraham Meister NT","Zefania XML Bible Markup Language","GER","nobody","",,"Abraham Meister NT","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Albrecht%20Bibel%201926/SF_2009-01-20_GER_ALBRECHT1926_(ALBRECHT%20BIBEL%201926).xml",".\GER\Albrecht Bibel 1926\SF_2009-01-20_GER_ALBRECHT1926_(ALBRECHT BIBEL 1926).xml","SF_2009-01-20_GER_ALBRECHT1926_(ALBRECHT BIBEL 1926).xml","0CF09EEF544D87243481168FE54E6635","HasErrors","zef2005.xsd","Albrecht Bibel 1926","None","v","2.0.1.18","2","x-bible","Albrecht Bibel 1926","ALBRECHT1926","provide the bible to the world","H.J.H.","2009-01-20","Neues Testament","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"NT","bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Alemannische%20Bibel%20NT/SF_2009-01-20_GER_ALMNT_(ALEMANNISCHE%20BIBEL%20NT).xml",".\GER\Alemannische Bibel NT\SF_2009-01-20_GER_ALMNT_(ALEMANNISCHE BIBEL NT).xml","SF_2009-01-20_GER_ALMNT_(ALEMANNISCHE BIBEL NT).xml","F8565CC44D0E2EC7BE09F912C9CB47C3","HasErrors","zef2005.xsd","Alemannische Bibel NT","None","v","2.0.1.18","1","x-bible","Alemannische Bibel NT","ALMNT","","Martin Link","2009-01-20"," Dietmar Wiesler erhebt nicht den Anspruch auf ""den"" Alemannischen Dialekt ! Denn bei uns heißt von ""vu"" in Weil o. Schopfheim sagt man ""vo""
oder Leute wird ""Lit, Lyt, Lüt"" ausgesprochen usw.","Zefania XML Bible Markup Language","GER","FBSG","",,"Die Bibel","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Bengel%20NT/SF_2009-01-20_GER_BIBLE_GERBEN_(BENGEL%20NT).xml",".\GER\Bengel NT\SF_2009-01-20_GER_BIBLE_GERBEN_(BENGEL NT).xml","SF_2009-01-20_GER_BIBLE_GERBEN_(BENGEL NT).xml","CB75022AC315526E5202F60A7E931912","HasErrors","zef2005.xsd","Bengel NT","PublicDomainByRightsDeclaration","v","2.0.1.18","2","x-bible","Bengel NT","BIBLE.GERBEN","provide the bible to the world","","2009-01-20","Noch vor 1740 beendete B. die Übersetzung des Neuen Testaments, deren Erscheinen (1753) er nicht mehr erlebte. Sie ist bleibend wertvoll durch die »dienlichen Erklärungen der schwersten Stellen und erbaulichen Anmerkungen« und Gebetsseufzer. B. wurde weithin bekannt durch seine Werke über die Offenbarung des Johannes und sein Rechnen mit prophetischen Zahlen.","Zefania XML Bible Markup Language","GER","The Free Bible Group","public domain",,"Das neue Testament nach Bengel","Bible text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Elberfelder/Elberfelder%201905/SF_2009-01-20_GER_ELB1905_(ELBERFELDER%201905).xml",".\GER\Elberfelder\Elberfelder 1905\SF_2009-01-20_GER_ELB1905_(ELBERFELDER 1905).xml","SF_2009-01-20_GER_ELB1905_(ELBERFELDER 1905).xml","6CD542B3F3CDFD129CEA06ABCF1A8560","HasErrors","zef2005.xsd","Elberfelder 1905","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","5","x-bible","Elberfelder 1905","ELB1905","provide the Bible to the nations of the world","xxx","2009-01-20","Die Elberfelderbibel von 1905","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Elberfelder/Elberfelder%201905/SF_2009-01-22_GER_ELB1905STR_(ELBERFELDER%201905).xml",".\GER\Elberfelder\Elberfelder 1905\SF_2009-01-22_GER_ELB1905STR_(ELBERFELDER 1905).xml","SF_2009-01-22_GER_ELB1905STR_(ELBERFELDER 1905).xml","62FB53A31BF60D81BFD65589EFD93205","HasErrors","zef2005.xsd","Elberfelder 1905","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","3","x-bible","Elberfelder 1905","ELB1905STR","","http://www.bibelkommentare.de","2009-01-22","Die Elberfelderbibel von 1905 mit Strongs","Zefania XML Bible Markup Language","GER","","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/FreeBible2004/SF_2009-01-20_GER_FB2004_(FREEBIBLE2004).xml",".\GER\FreeBible2004\SF_2009-01-20_GER_FB2004_(FREEBIBLE2004).xml","SF_2009-01-20_GER_FB2004_(FREEBIBLE2004).xml","CB56B8B6796015E092450A701E71E3E8","HasErrors","zef2005.xsd","FreeBible2004","None","v","2.0.1.18","3","x-bible","FreeBible2004","FB2004","A Bible for every Family on the World.","Michael Mustun (michael AT mustun.ch)","2009-01-20","Die FreeBible von 2004","Zefania XML Bible Markup Language","GER","Michael Mustun and Revision by Jens Grabner (jens AT grabner-online.de)","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Gruenewalder/SF_2009-01-20_GER_GB_(GR%c3%9cNEWALDER).xml",".\GER\Gruenewalder\SF_2009-01-20_GER_GB_(GRÜNEWALDER).xml","SF_2009-01-20_GER_GB_(GRÜNEWALDER).xml","1D5B602C86AC8D7B3BC2D996D40F1E83","HasErrors","zef2005.xsd","Grünewalder","None","v","2.0.1.18","2","x-bible","Grünewalder","GB","","H.J.H.","2009-01-20","","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"Heilige Schrift","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Interlinearuebersetzung/SF_2009-01-20_GER_ILGRDE_(INTERLINEAR%c3%9cBERSETZUNG).xml",".\GER\Interlinearuebersetzung\SF_2009-01-20_GER_ILGRDE_(INTERLINEARÜBERSETZUNG).xml","SF_2009-01-20_GER_ILGRDE_(INTERLINEARÜBERSETZUNG).xml","E1BBBEFF89C6A1A257DCC46959208484","HasErrors","zef2005.xsd","Interlinearübersetzung","None","v","2.0.1.18","0","x-bible","Interlinearübersetzung","ILGRDE","","OLB - Bibelkonverter Version 2.8.04; (http://www.runge-idstein.de/OLB)","2009-01-20","Interlinear Übersetzungen = Wort für Wort Übersetzung Griechisch nach Deutsch   
		-- AT fehlt --
		Mt 17:21	 fehlt
		Mt 18:11	 fehlt
		Mt 23:14	 fehlt
		Mr 2:2	 doppelter Vers?
		Mr 7:16	 fehlt
		Mr 9:44	 fehlt
		Mr 9:46	 fehlt
		Mr 11:26	 fehlt
		Mr 15:28	 fehlt
		Lu 17:36	 fehlt
		Lu 23:17	 fehlt
		Joh 5:4	 fehlt
		Apg 8:37	 fehlt
		Apg 15:34	 fehlt
		Apg 19:41	 fehlt 
		Apg 24:7	 fehlt
		Apg 28:29	 fehlt
		Rö 16:24	 fehlt
		1Kor 14:3	 doppelter Vers?
		2Kor 13:14	 fehlt 
		Ga 2:1	 doppelter Vers?
		3Jo 1:15	 darf es nicht geben
		Off 6:3	 doppelter Vers?
		Off 12:18	 darf es nicht geben
","Zefania XML Bible Markup Language","GER","TheTextFactory","",,"","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Johannes%20Greber%201936%20NT/SF_2009-01-20_GER_GREB_(JOHANNES%20GREBER%201936%20NT).xml",".\GER\Johannes Greber 1936 NT\SF_2009-01-20_GER_GREB_(JOHANNES GREBER 1936 NT).xml","SF_2009-01-20_GER_GREB_(JOHANNES GREBER 1936 NT).xml","AC4AF6841AD919B6F575B7582E8333A5","HasErrors","zef2005.xsd","Johannes Greber 1936 NT","None","v","2.0.1.18","1","x-bible","Johannes Greber 1936 NT","GREB","","","2009-01-20","Johannes Greber wurde am 2. Mai 1874 in Wenigerath Kreis Bernkastel geboren. Er studierte für das Priesteramt in Trier und wurde im Jahre 1900 zum Priester geweiht.","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"holy bible","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Konkordantes%20NT/SF_2009-01-22_GER_KNT_(KONKORDANTES%20NT).xml",".\GER\Konkordantes NT\SF_2009-01-22_GER_KNT_(KONKORDANTES NT).xml","SF_2009-01-22_GER_KNT_(KONKORDANTES NT).xml","B2ADF45613C84C0B3302B3B093D0E977","HasErrors","zef2005.xsd","Konkordantes NT","None","v","2.0.1.18","0","x-bible","Konkordantes NT","KNT","provide the bible to the world","Bibelforscher","2009-01-22","Konkordantes NT schafft den Spagat zwischen Lesbarkeit und Originalgetreue Übersetzungen durch das Verwenden von Typografischen Eigenarten.","Zefania XML Bible Markup Language","GER","bible unlimited","",,"holy bible","bible text","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Leander%20van%20Ess/SF_2012-07-12_GER_VANESS_(LEANDER%20VAN%20ESS_REV2).xml",".\GER\Leander van Ess\SF_2012-07-12_GER_VANESS_(LEANDER VAN ESS_REV2).xml","SF_2012-07-12_GER_VANESS_(LEANDER VAN ESS_REV2).xml","EF34A2B65EE45B39A3463863B93AB931","HasErrors","zef2005.xsd","Leander van Ess, rev.2","PublicDomainByRightsDeclaration","v","3.0.0.9.1","0","x-bible","Leander van Ess, rev.2","VANESS","","Hans J.Herbst, joiner194@hotmail.com","2012-07-12","ESS, Leander (Taufname: Johann Heinrich) van, kath. Bibelübersetzer,  15.2. 1772 in Warburg (Westfalen) als Sohn eines Kaufmanns, † 13.10. 1847 in Affolderbach (Odenwald). - E. wurde 1790 Novize in der Benediktinerabtei Marienmünster bei Paderborn, 1796 Priester, 1802 nach der Säkularisierung des Klosters Pfarrer in Schwalenberg (Lippe), 1812 Pfarrer, ao. Professor der Theologie und Mitdirektor des Schullehrerseminars in Marburg (Lahn). 1818 promovierte er zum Dr. theol., legte 1822 seine Ämter nieder und lebte seitdem als Privatgelehrter in Darmstadt, Alzey (Rheinhessen) und an anderen Orten. - E. sah in der Übersetzung der Bibel und ihrer Verbreitung unter dem katholischen Volk seine Lebensaufgabe. Mit seinem Vetter Karl van Eß übersetzte er aus dem Grundtext das Neue Testament, das 1807 in Braunschweig erschien, ungeheure Verbreitung fand (184228), am 19.12. 1821 auf den Index librorum prohibitorum kam, aber später von dem bischöflichen Ordinariat in Bruchsal und der Katholisch-Theologischen Fakultät in Tübingen empfohlen wurde. Es folgte in Sulzbach 1822 der erste und 1836 der zweite Teil der von ihm allein erarbeiteten Übersetzung des Alten Testaments. 1840 erschien in Sulzbach die von ihm in Verbindung mit seinem Freund und früheren Schüler Heinrich Joseph Wetzer besorgte Gesamtausgabe der Bibel in 3 Teilen. In seinem Bemühen um ihre Verbreitung wurde E. von der Britischen und Ausländischen Bibelgesellschaft in London unterstützt, deren Agent er bis 1829 war. Seine Bibelübersetzung wird noch heute, z. B. von der Württembergischen Bibelanstalt in Stuttgart, verbreitet. Trotz seiner Kritik an der Vulgata, seiner Rechtfertigung der gemischten Ehen und der Herausgabe von Predigten des Franz Volkmar Reinhard blieb Ess in seiner Gesinnung Katholik, auch wenn er sich immer mehr dem restaurierten Katholizismus entfremdete. ","Zefania XML Bible Markup Language","GER","D.Leander van Ess","public domain",,"Heilige Schrift","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Lutherbibel/Luther%201545/SF_2009-01-20_GER_LUTH1545_(LUTHER%201545).xml",".\GER\Lutherbibel\Luther 1545\SF_2009-01-20_GER_LUTH1545_(LUTHER 1545).xml","SF_2009-01-20_GER_LUTH1545_(LUTHER 1545).xml","C19DA1EDE282398AE599047D154A9F46","HasErrors","zef2005.xsd","Luther 1545","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","3","x-bible","Luther 1545","LUTH1545","provide the Bible to the nations of the world","","2009-01-20","Dieser Bibeltext ist eine eingedeutschte Version der letzten von Luther 1545 in Druck gegebenen Übersetzung der Bibel. Ursprünglich erschien sie als:
""Martin Luther: Biblia: das ist: Die gantze Heilige Schrifft. Deudsch Auffs new zugericht. Wittenberg: Hans Lufft 1545 (Ausgabe letzter Hand)"". ","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Lutherbibel/Luther%201545%20(Letzte%20Hand)/SF_2009-01-20_GER_LUT_1545_LH_(LUTHER%201545%20(LETZTE%20HAND)).xml",".\GER\Lutherbibel\Luther 1545 (Letzte Hand)\SF_2009-01-20_GER_LUT_1545_LH_(LUTHER 1545 (LETZTE HAND)).xml","SF_2009-01-20_GER_LUT_1545_LH_(LUTHER 1545 (LETZTE HAND)).xml","C8BDF07A07EBB70D2C6EBD9A885EF6D8","HasErrors","zef2005.xsd","Luther 1545 (Letzte Hand)","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","2","x-bible","Luther 1545 (Letzte Hand)","LUT.1545.LH","","H.J.H. (joiner194@hotmail.com)","2009-01-20","""Denn man mus nicht die buchstaben inn der lateinischen sprachen fragen / wie man sol Deutsch reden / wie diese esel thun / sondern / man mus die mutter im hause / die kinder auff der gassen / den gemeinen man auff dem marckt drumb fragen / vnd den selbigen auff das maul sehen / wie sie reden / vnd darnach dolmetzschen / so verstehen sie es denn / vnd mercken / das man Deutsch mit jn(nen) redet."" ","Zefania XML Bible Markup Language","GER","lutherbibel.net","Umsonst habt ihrs empfangen, umsonst gebet es auch. (Matthäus 10:8) ",,"Die gantze Heilige Schrifft mit den Anmerkungen des Reformators","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Lutherbibel/Luther%201545%20(Letzte%20Hand)/SF_2012-08-14_DEUTSCH_LUT_1545_LH_(LUTHER%201545%20(LETZTE%20HAND)).xml",".\GER\Lutherbibel\Luther 1545 (Letzte Hand)\SF_2012-08-14_DEUTSCH_LUT_1545_LH_(LUTHER 1545 (LETZTE HAND)).xml","SF_2012-08-14_DEUTSCH_LUT_1545_LH_(LUTHER 1545 (LETZTE HAND)).xml","CCF4E8D43DE1281C92F1BD8D8A0B21A5","HasErrors","zef2005.xsd","Luther 1545 (Letzte Hand)","PublicDomainByExpiredCopyrightProtection","v","3.0.0.9.1","3","x-bible","Luther 1545 (Letzte Hand)","LUT.1545.LH","","H.J.H. (joiner194@hotmail.com)","2012-08-14","""Denn man mus nicht die buchstaben inn der lateinischen sprachen fragen / wie man sol Deutsch reden / wie diese esel thun / sondern / man mus die mutter im hause / die kinder auff der gassen / den gemeinen man auff dem marckt drumb fragen / vnd den selbigen auff das maul sehen / wie sie reden / vnd darnach dolmetzschen / so verstehen sie es denn / vnd mercken / das man Deutsch mit jn(nen) redet."" ","Zefania XML Bible Markup Language","DEUTSCH","lutherbibel.net","Umsonst habt ihrs empfangen, umsonst gebet es auch. (Matthäus 10:8) ",,"Die gantze Heilige Schrifft mit den Anmerkungen des Reformators","","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Lutherbibel/Luther%201545%20mit%20Strongs/SF_2009-01-20_GER_LUTH1545STR_(LUTHER%201545%20MIT%20STRONGS).xml",".\GER\Lutherbibel\Luther 1545 mit Strongs\SF_2009-01-20_GER_LUTH1545STR_(LUTHER 1545 MIT STRONGS).xml","SF_2009-01-20_GER_LUTH1545STR_(LUTHER 1545 MIT STRONGS).xml","C2B315A93FF3E44EFA1967BF52C7AB18","HasErrors","zef2005.xsd","Luther 1545 mit Strongs","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","2","x-bible","Luther 1545 mit Strongs","LUTH1545STR","provide the Bible to the nations of the world","","2009-01-20","Dieser Bibeltext ist eine eingedeutschte Version der letzten von Luther 1545 in Druck gegebenen Übersetzung der Bibel. Ursprünglich erschien sie als:
""Martin Luther: Biblia: das ist: Die gantze Heilige Schrifft. Deudsch Auffs new zugericht. Wittenberg: Hans Lufft 1545 (Ausgabe letzter Hand)"". ","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
Book name not available for book index 0
Book name not available for book index 1
Book name not available for book index 2
Book name not available for book index 3
Book name ..."
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Lutherbibel/Luther%201912/SF_2009-01-20_GER_LUTH1912_(LUTHER%201912).xml",".\GER\Lutherbibel\Luther 1912\SF_2009-01-20_GER_LUTH1912_(LUTHER 1912).xml","SF_2009-01-20_GER_LUTH1912_(LUTHER 1912).xml","A94BB76AB8A7E41CE674BC2014A0AB39","HasErrors","zef2005.xsd","Luther 1912","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","2","x-bible","Luther 1912","LUTH1912","provide the Bible to the nations of the world","","2009-01-20","Lutherbibel von 1912","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Lutherbibel/Luther%201912%20-%20mit%20Apokryphen/SF_2006-12-20_GER_LUTH1912AP_(LUTHER%201912%20-%20MIT%20APOKRYPHEN).xml",".\GER\Lutherbibel\Luther 1912 - mit Apokryphen\SF_2006-12-20_GER_LUTH1912AP_(LUTHER 1912 - MIT APOKRYPHEN).xml","SF_2006-12-20_GER_LUTH1912AP_(LUTHER 1912 - MIT APOKRYPHEN).xml","E538F83FDF185526611BDD0322E7CA51","HasErrors","zef2005.xsd","Luther 1912 - mit Apokryphen","PublicDomainByExpiredCopyrightProtection","v","2.0.1.18","2","x-bible","Luther 1912 - mit Apokryphen","LUTH1912AP","provide the Bible to the nations of the world","Jens Grabner (1370-577@onlinehome.de)","2006-12-20","Lutherbibel von 1912","Zefania XML Bible Markup Language","GER","FREE BIBLE SOFTWARE GROUP","",,"Heilige Schrift","Bible","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
"https://raw.githubusercontent.com/kohelet-net-admin/zefania-xml-bibles/master/Bibles/GER/Menge-Bibel/SF_2010-01-01_GER_MENG39_(MENGE-BIBEL).xml",".\GER\Menge-Bibel\SF_2010-01-01_GER_MENG39_(MENGE-BIBEL).xml","SF_2010-01-01_GER_MENG39_(MENGE-BIBEL).xml","AB10724F4D3A5C4749FE0C9639A652BE","HasErrors","zef2005.xsd","Menge-Bibel","None","v","2.0.1.22","0","x-bible","Menge-Bibel","MENG39","provide the bible to the nations of the world","The Free Bible Group","2010-01-01","Die vorliegende elektronische Ausgabe gibt die letzte von Menge bearbeitete Textfassung von 1939 inklusive der Apokryphen wieder.","Zefania XML Bible Markup Language","GER","The Free Bible Group","",,"","Bibel","0","Der Typ 'MediaType' ist kein einfacher Typ oder wurde nicht deklariert.
"
